breakthrough_date,breakthrough_price,broke_ma_count,broke_p0_count,final_gain,held_ma120,held_ma120_days,held_p0,held_p0_days,ma120_at_breakthrough,max_gain,min_deviation_ma,min_deviation_p0,success,ts_code
20250716,34.2,10,10,-5.03,False,0,False,0,34.03,0.0,-5.98,-5.03,False,sh603666
20250724,34.0,0,0,16.97,True,10,True,10,33.66,16.97,0.0,0.0,False,sh688699
20251110,17.52,5,6,-8.79,False,5,False,4,17.35,3.14,-8.35,-8.79,False,sh605077
20251105,63.29,3,4,-5.07,False,7,False,6,62.6,3.07,-5.48,-5.07,False,sh688103
20240927,3.61,0,0,5.82,True,10,True,10,3.58,16.34,0.0,0.0,False,sh603980
20240801,10.36,10,10,-5.21,False,0,False,0,10.34,0.0,-7.69,-7.05,False,sh600176
20240930,16.53,4,8,-1.57,False,6,False,2,15.34,7.02,-2.92,-10.04,False,sh603667
20240930,2.83,5,5,9.89,False,5,False,5,2.8,11.31,-4.36,-5.3,False,sh600725
20250624,19.1,0,8,0.31,True,10,False,2,18.25,0.47,0.0,-3.77,False,sh688733
20240926,5.29,0,0,11.53,True,10,True,10,4.95,14.18,0.0,0.0,False,sh601997
20240927,3774.3,0,0,12.23,True,10,True,10,3760.03,21.93,0.0,0.0,False,sh000133
20240927,3.94,8,8,-8.12,False,2,False,2,3.82,5.08,-7.31,-9.64,False,sh600115
20240926,6.43,0,0,5.91,True,10,True,10,6.35,14.77,0.0,0.0,False,sh600746
20260114,15.44,0,0,22.09,True,4,True,4,15.29,22.15,0.0,0.0,True,sh603056
20251021,48.17,2,2,8.2,False,8,False,8,48.07,12.37,-2.77,-2.66,False,sh688580
20260126,9.8,6,6,-2.76,False,4,False,4,9.76,2.04,-3.4,-3.67,False,sh601022
20240927,13.01,0,5,-1.23,True,10,False,5,12.52,7.69,0.0,-3.15,False,sh600508
20240731,4.7,0,0,4.47,True,10,True,10,4.63,7.45,0.0,0.0,False,sh600812
20240927,31.21,4,6,-7.21,False,6,False,4,30.63,13.68,-6.96,-9.39,False,sh603899
20240806,7.13,10,10,-3.92,False,0,False,0,7.03,0.0,-3.47,-3.92,False,sh601117
20240807,8.91,10,10,-6.06,False,0,False,0,8.87,0.0,-6.36,-6.06,False,sh600021
20251024,21.15,1,0,0.71,False,9,True,10,21.01,10.83,-0.08,0.0,False,sh688360
20240920,2.36,1,1,11.44,False,9,False,9,2.35,40.25,-0.26,-0.85,False,sh600376
20240904,4.28,2,4,3.97,False,8,False,6,4.22,5.84,-1.87,-3.5,False,sh600525
20251212,45.84,9,10,-3.03,False,1,False,0,45.17,0.0,-3.1,-4.32,False,sh688550
20241218,7.95,10,10,-16.6,False,0,False,0,7.87,0.0,-19.61,-16.6,False,sh600611
20240927,18.32,0,2,2.68,True,10,False,8,17.64,12.89,0.0,-1.53,False,sh603100
20240926,0.49,0,0,6.38,True,10,True,10,0.49,18.11,0.0,0.0,False,sh900904
20240930,4.48,4,8,5.8,False,6,False,2,4.4,5.8,-2.95,-5.8,False,sh603429
20250908,27.66,9,10,-2.53,False,1,False,0,27.49,0.0,-2.2,-2.53,False,sh603235
20240731,7.95,9,9,-8.81,False,1,False,1,7.68,0.13,-7.19,-9.69,False,sh603936
20240927,35.19,1,7,-2.56,False,9,False,3,33.68,9.18,-0.73,-5.03,False,sh600009
20240930,7.37,9,9,-15.33,False,1,False,1,6.86,3.12,-10.44,-18.04,False,sh603718
20240926,9.35,0,0,6.52,True,10,True,10,9.28,11.66,0.0,0.0,False,sh600793
20250721,44.19,0,0,2.2,True,10,True,10,44.17,4.64,0.0,0.0,False,sh688348
20251124,36.05,3,1,4.24,False,7,False,9,35.79,4.24,-3.62,-1.75,False,sh603757
20240927,5136.44,0,0,11.93,True,10,True,10,4979.7,20.74,0.0,0.0,False,sh000852
20250722,10.32,9,9,-1.07,False,1,False,1,10.25,0.68,-4.76,-5.04,False,sh688306
20250708,104.27,5,10,-1.55,False,5,False,0,101.98,0.0,-1.42,-3.54,False,sh688032
20240830,18.17,3,8,-7.32,False,7,False,2,17.89,1.43,-2.37,-7.32,False,sh600520
20250326,176.31,0,0,0.57,True,10,True,10,176.07,0.57,0.0,0.0,False,sh000061
20250723,137.38,0,0,8.49,True,10,True,10,133.06,9.03,0.0,0.0,False,sh688536
20240731,18.36,5,8,-10.46,False,5,False,2,17.31,3.0,-7.08,-10.46,False,sh600990
20240927,5.03,0,1,1.79,True,10,False,9,4.88,12.52,0.0,-0.4,False,sh603166
20240926,3.59,0,0,10.31,True,10,True,10,3.57,25.63,0.0,0.0,False,sh600310
20251222,39.98,1,5,1.33,False,9,False,5,38.25,8.33,-0.4,-4.13,False,sh688051
20240906,12.18,1,4,6.98,False,9,False,6,12.14,6.98,-0.05,-0.41,False,sh601688
20260120,59.45,5,8,-3.26,False,5,False,2,58.51,1.09,-4.27,-5.4,False,sh603400
20251215,101.12,3,3,5.49,False,7,False,7,100.87,7.8,-1.06,-1.15,False,sh688578
20241008,9.38,9,9,0.43,False,1,False,1,9.06,0.43,-8.86,-13.01,False,sh603955
20240927,5.61,3,4,-2.5,False,7,False,6,5.55,10.16,-2.14,-4.1,False,sh603128
20240925,9.89,0,0,12.75,True,10,True,10,9.84,30.65,0.0,0.0,False,sh600639
20250821,9.28,9,7,0.22,False,1,False,3,9.27,1.19,-2.67,-2.26,False,sh600025
20240930,8.72,0,9,-4.24,True,10,False,1,8.14,2.29,0.0,-6.88,False,sh600097
20251031,21.21,1,6,1.93,False,9,False,4,20.19,2.12,-0.69,-3.91,False,sh603367
20250916,11.72,10,10,-4.95,False,0,False,0,11.65,0.0,-5.56,-5.89,False,sh603329
20260206,26.83,0,1,10.7,True,10,False,9,26.46,10.7,0.0,-0.26,False,sh688251
20240927,2.92,0,0,4.79,True,10,True,10,2.78,14.73,0.0,0.0,False,sh603601
20240920,1.28,0,1,12.5,True,10,False,9,1.24,26.56,0.0,-1.56,False,sh600743
20240930,3.81,0,9,-6.82,True,10,False,1,3.46,9.97,0.0,-10.76,False,sh600110
20250701,23.2,2,3,-0.26,False,8,False,7,22.9,7.5,-2.06,-3.32,False,sh605011
20250819,26.7,1,9,4.61,False,9,False,1,25.89,4.61,-2.66,-7.45,False,sh688165
20240930,26.66,3,5,3.11,False,7,False,5,25.14,10.05,-3.48,-9.19,False,sh603031
20250801,37.89,0,0,12.91,True,10,True,10,36.33,12.91,0.0,0.0,False,sh603283
20260112,32.09,0,7,-5.58,True,10,False,3,27.72,3.18,0.0,-5.58,False,sh688232
20250624,17.71,7,7,-1.58,False,3,False,3,17.6,1.02,-2.38,-2.88,False,sh688106
20240801,2.78,9,9,-0.36,False,1,False,1,2.77,0.36,-3.75,-3.96,False,sh601616
20240926,2627.37,0,0,5.67,True,10,True,10,2536.48,15.55,0.0,0.0,False,sh000155
20251113,2.85,10,10,-12.28,False,0,False,0,2.81,0.0,-12.74,-14.39,False,sh603557
20240927,6701.54,0,0,4.68,True,10,True,10,6391.35,15.22,0.0,0.0,False,sh000966
20240930,4.18,2,7,7.65,False,8,False,3,4.06,7.65,-1.78,-5.02,False,sh600711
20250728,9.22,9,10,-1.19,False,1,False,0,9.13,0.0,-3.37,-4.56,False,sh605377
20240927,21.49,0,4,0.98,True,10,False,6,20.44,17.22,0.0,-1.3,False,sh603000
20260113,49.6,0,8,-0.2,True,10,False,2,43.06,7.26,0.0,-7.58,False,sh688137
20240806,42.71,8,7,-1.55,False,2,False,3,42.62,1.69,-1.93,-1.87,False,sh600276
20240806,11.09,6,7,-3.16,False,4,False,3,10.99,0.72,-2.73,-3.16,False,sh603567
20240927,54.07,0,6,-2.46,True,10,False,4,49.72,8.75,0.0,-5.31,False,sh603833
20251219,5.74,8,10,-2.09,False,2,False,0,5.61,0.0,-1.18,-2.61,False,sh603335
20240927,7.95,8,8,-7.17,False,2,False,2,7.71,7.3,-5.11,-8.55,False,sh600238
20240924,4.99,0,0,9.02,True,10,True,10,4.98,21.86,0.0,0.0,False,sh603999
20240731,4736.64,9,10,-2.58,False,1,False,0,4725.34,0.0,-2.69,-2.82,False,sh000934
20240816,3520.33,2,2,-1.77,False,8,False,8,3519.23,2.21,-1.89,-1.77,False,sh000149
20240927,11.61,0,0,15.13,True,10,True,10,11.25,15.13,0.0,0.0,False,sh603319
20240927,1.76,0,0,1.7,True,10,True,10,1.72,13.07,0.0,0.0,False,sh600408
20260121,49.62,3,2,1.39,False,7,False,8,49.41,5.46,-0.52,-0.85,False,sh603062
20240927,8.97,0,0,3.68,True,10,True,10,8.65,17.5,0.0,0.0,False,sh600392
20260105,30.93,0,3,11.02,True,10,False,7,29.4,17.62,0.0,-3.07,False,sh688260
20250902,8.85,10,10,-5.99,False,0,False,0,8.71,0.0,-5.28,-5.99,False,sh601825
20250625,35.25,2,1,8.37,False,8,False,9,35.15,11.86,-2.58,-2.55,False,sh688433
20240930,11.12,4,9,-4.23,False,6,False,1,10.6,5.21,-1.56,-6.65,False,sh603630
20240927,3.39,0,0,6.19,True,10,True,10,3.35,12.68,0.0,0.0,False,sh600121
20240927,4905.48,0,1,1.31,True,10,False,9,4812.46,11.46,0.0,-1.92,False,sh000107
20240924,10.82,0,0,21.63,True,10,True,10,10.23,40.11,0.0,0.0,True,sh600446
20251020,14.0,0,3,1.79,True,10,False,7,13.71,6.0,0.0,-0.86,False,sh688707
20240816,5.8,2,2,-4.83,False,8,False,8,5.76,2.93,-4.83,-4.83,False,sh600015
20240926,1.92,0,0,7.81,True,10,True,10,1.91,19.79,0.0,0.0,False,sh600868
20250625,5.56,1,2,6.83,False,9,False,8,5.51,6.83,-0.21,-1.08,False,sh603682
20240930,4.77,6,9,-7.33,False,4,False,1,4.44,3.98,-2.64,-9.64,False,sh600572
20250708,27.15,0,0,4.75,True,10,True,10,27.06,4.75,0.0,0.0,False,sh688633
20240906,5.5,8,9,-2.18,False,2,False,1,5.39,2.36,-4.27,-6.72,False,sh600826
20250624,14.74,0,0,3.51,True,10,True,10,14.37,3.51,0.0,0.0,False,sh603201
20240926,2.57,0,0,2.72,True,10,True,10,2.48,16.73,0.0,0.0,False,sh600496
20250701,36.81,10,10,-9.59,False,0,False,0,36.23,0.0,-7.73,-9.59,False,sh688337
20250625,18.17,0,0,5.5,True,10,True,10,18.15,6.99,0.0,0.0,False,sh605177
20240926,1994.07,0,0,13.2,True,10,True,10,1979.57,34.62,0.0,0.0,False,sh000828
20240927,12.3,0,6,-2.68,True,10,False,4,11.34,9.92,0.0,-6.1,False,sh603885
20250819,109.0,0,0,3.36,True,10,True,10,105.25,17.43,0.0,0.0,False,sh688332
20240830,5.95,1,2,-1.68,False,9,False,8,5.87,1.51,-0.25,-1.68,False,sh600073
20240926,79.97,3,3,-5.25,False,7,False,7,79.83,16.32,-5.03,-5.25,False,sh600309
20250624,29.74,1,1,1.88,False,9,False,9,29.54,4.64,-0.18,-0.94,False,sh688181
20250624,53.66,2,1,6.75,False,8,False,9,53.37,7.6,-1.86,-0.07,False,sh688048
20251113,37.84,4,6,7.9,False,6,False,4,36.53,7.9,-5.38,-7.53,False,sh603130
20260121,14.12,4,4,-4.89,False,6,False,6,14.08,1.7,-5.26,-4.89,False,sh605208
20250929,11.94,8,7,0.75,False,2,False,3,11.93,0.75,-3.0,-2.51,False,sh603700
20240927,16.87,2,6,-2.79,False,8,False,4,16.53,6.52,-1.64,-4.45,False,sh601168
20240925,4.15,0,0,11.08,True,10,True,10,4.07,18.55,0.0,0.0,False,sh600539
20250905,53.77,0,4,9.54,True,10,False,6,52.2,9.54,0.0,-2.31,False,sh603267
20240930,18.64,9,10,-12.61,False,1,False,0,17.12,0.0,-7.52,-15.88,False,sh600197
20240930,8.75,0,7,-3.54,True,10,False,3,8.1,3.54,0.0,-5.48,False,sh603686
20250624,47.12,5,8,-2.16,False,5,False,2,46.41,1.49,-2.83,-3.16,False,sh688065
20250729,32.79,1,6,3.26,False,9,False,4,32.21,3.26,-0.65,-2.44,False,sh605111
20240730,0.26,10,10,-1.14,False,0,False,0,0.26,0.0,-2.0,-2.28,False,sh900918
20240816,10.85,4,7,-1.84,False,6,False,3,10.62,1.11,-2.35,-4.42,False,sh603701
20240919,4.1,0,1,34.88,True,10,False,9,4.07,66.34,0.0,-0.49,True,sh600643
20240926,2.92,0,0,4.8,True,10,True,10,2.89,11.66,0.0,0.0,False,sh601212
20250630,27.35,1,3,2.71,False,9,False,7,27.01,2.71,-0.3,-1.86,False,sh688298
20250711,281.46,0,3,25.36,True,10,False,7,267.47,25.36,0.0,-1.31,True,sh688502
20250701,8.23,9,9,-0.49,False,1,False,1,8.23,0.49,-0.78,-0.85,False,sh600916
20240924,15.02,0,0,12.45,True,10,True,10,14.74,38.95,0.0,0.0,False,sh601788
20251010,21.64,5,6,0.18,False,5,False,4,21.44,3.51,-2.05,-1.94,False,sh688151
20250725,69.28,0,8,-6.18,True,10,False,2,65.72,0.61,0.0,-6.18,False,sh688702
20240927,15.96,0,2,3.07,True,10,False,8,15.63,20.8,0.0,-2.19,False,sh601012
20240927,97.19,0,0,12.54,True,10,True,10,95.86,20.49,0.0,0.0,False,sh603501
20240925,4.95,0,0,6.67,True,10,True,10,4.94,18.79,0.0,0.0,False,sh600210
20240926,9.5,0,0,3.16,True,10,True,10,9.37,16.42,0.0,0.0,False,sh603066
20240924,2.05,0,0,8.29,True,10,True,10,2.01,19.51,0.0,0.0,False,sh600397
20250624,54.37,5,5,-2.51,False,5,False,5,53.04,2.72,-5.17,-4.7,False,sh688685
20240925,6.25,0,1,0.64,True,10,False,9,6.21,15.84,0.0,-1.28,False,sh603028
20241008,19.85,10,10,-5.19,False,0,False,0,19.21,0.0,-9.96,-13.15,False,sh603855
20240925,9.05,0,0,22.1,True,10,True,10,8.86,40.55,0.0,0.0,True,sh600739
20250624,30.06,1,6,3.13,False,9,False,4,29.41,3.13,-0.69,-2.86,False,sh688478
20250904,30.68,0,0,2.05,True,10,True,10,30.47,11.18,0.0,0.0,False,sh605296
20240926,3189.28,0,0,8.78,True,10,True,10,2986.83,20.64,0.0,0.0,False,sh000952
20250624,21.36,0,2,2.9,True,10,False,8,21.04,2.9,0.0,-1.17,False,sh603004
20240926,3.03,0,0,0.99,True,10,True,10,2.93,13.2,0.0,0.0,False,sh600693
20240925,7.74,0,0,14.99,True,10,True,10,7.65,37.86,0.0,0.0,False,sh600109
20240926,11.17,0,0,2.42,True,10,True,10,10.74,23.9,0.0,0.0,False,sh600420
20240927,1369.76,0,0,6.39,True,10,True,10,1331.75,19.04,0.0,0.0,False,sh000161
20251020,14.57,0,0,9.33,True,10,True,10,14.47,10.09,0.0,0.0,False,sh688455
20251126,33.77,0,0,4.86,True,10,True,10,33.73,8.59,0.0,0.0,False,sh688206
20240927,7.47,0,0,4.42,True,10,True,10,7.34,15.66,0.0,0.0,False,sh600714
20240930,11.45,0,7,13.97,True,10,False,3,10.73,13.97,0.0,-6.11,False,sh603656
20240927,5.16,0,2,-0.19,True,10,False,8,5.06,11.83,0.0,-1.55,False,sh601226
20240731,14.52,0,6,-6.96,True,10,False,4,13.28,4.82,0.0,-6.96,False,sh600859
20251103,15.0,10,10,-8.6,False,0,False,0,14.98,0.0,-11.53,-11.0,False,sh688365
20250924,8.49,3,1,-2.36,False,7,False,9,8.39,3.77,-3.01,-2.36,False,sh688602
20251119,253.73,0,4,6.67,True,10,False,6,241.63,6.67,0.0,-3.04,False,sh603129
20250729,110.34,1,3,9.02,False,9,False,7,107.86,11.37,-2.34,-4.5,False,sh688198
20240830,5.37,1,7,6.33,False,9,False,3,4.92,6.33,-1.06,-9.5,False,sh600543
20240924,9.02,0,0,14.41,True,10,True,10,8.84,32.7,0.0,0.0,False,sh600817
20240821,12.52,10,10,-12.06,False,0,False,0,12.18,0.0,-11.79,-14.54,False,sh603586
20251112,12.86,5,5,-1.71,False,5,False,5,12.79,2.02,-4.92,-5.21,False,sh603230
20250627,58.76,1,8,-0.9,False,9,False,2,58.15,2.76,-0.97,-2.57,False,sh688281
20240926,0.5,0,0,17.2,True,10,True,10,0.49,24.0,0.0,0.0,False,sh900901
20250820,20.73,4,5,-0.63,False,6,False,5,20.58,4.25,-1.51,-2.46,False,sh605108
20240926,13.75,0,0,3.56,True,10,True,10,13.72,12.44,0.0,0.0,False,sh600373
20260302,113.74,1,4,4.52,False,9,False,6,109.98,11.01,-0.99,-4.0,False,sh603083
20251208,46.69,0,0,12.42,True,10,True,10,44.29,17.05,0.0,0.0,False,sh688661
20250710,13.71,0,10,-6.56,True,10,False,0,12.76,0.0,0.0,-6.56,False,sh603719
20251218,11.7,0,0,4.79,True,10,True,10,11.58,4.79,0.0,0.0,False,sh603937
20241008,13.08,10,10,-12.61,False,0,False,0,12.81,0.0,-15.21,-19.8,False,sh603985
20240927,9.03,0,0,3.99,True,10,True,10,9.02,11.52,0.0,0.0,False,sh600720
20240731,41.62,8,9,-1.56,False,2,False,1,40.74,0.29,-4.64,-5.91,False,sh603556
20250808,107.49,10,10,-0.42,False,0,False,0,107.3,0.0,-2.57,-2.78,False,sh600941
20240730,4.79,1,1,18.37,False,9,False,9,4.78,18.37,-0.83,-1.04,False,sh600889
20241008,8.22,10,10,-8.88,False,0,False,0,7.86,0.0,-8.9,-14.11,False,sh603518
20250625,18.8,3,0,0.69,False,7,True,10,18.74,10.69,-0.83,0.0,False,sh688081
20260316,8.97,9,10,-11.82,False,1,False,0,8.59,0.0,-9.83,-12.71,False,sh688148
20240930,19.93,8,10,-6.02,False,2,False,0,18.91,0.0,-8.38,-14.3,False,sh600593
20240926,7.94,0,0,2.52,True,10,True,10,7.88,16.49,0.0,0.0,False,sh603861
20260305,113.49,0,0,8.85,True,10,True,10,112.95,19.83,0.0,0.0,False,sh688585
20250624,9.18,0,0,2.4,True,10,True,10,9.15,2.51,0.0,0.0,False,sh603053
20240913,2.39,0,1,18.83,True,10,False,9,2.26,18.83,0.0,-0.42,False,sh600439
20240816,6.9,8,8,8.69,False,2,False,2,6.89,8.69,-4.73,-4.64,False,sh603328
20260121,20.15,0,1,15.04,True,10,False,9,19.43,16.03,0.0,-1.24,False,sh688398
20250905,30.96,1,2,-1.58,False,9,False,8,30.6,1.55,-0.54,-1.58,False,sh603860
20240926,1.56,0,0,3.21,True,10,True,10,1.49,16.67,0.0,0.0,False,sh601992
20240926,2.35,0,0,2.55,True,10,True,10,2.34,19.97,0.0,0.0,False,sh600477
20240926,3.99,0,0,1.25,True,10,True,10,3.94,16.31,0.0,0.0,False,sh603366
20240930,12037.78,0,9,-3.87,True,10,False,1,11330.46,1.68,0.0,-5.7,False,sh000136
20240930,1.29,8,9,-12.4,False,2,False,1,1.2,2.33,-6.22,-13.95,False,sh600221
20251021,14.81,0,1,4.86,True,10,False,9,14.55,5.81,0.0,-0.68,False,sh600927
20250714,93.51,0,1,3.95,True,10,False,9,89.78,7.13,0.0,-1.8,False,sh688160
20250724,84.44,10,10,-2.78,False,0,False,0,83.48,0.0,-2.79,-3.85,False,sh603605
20250730,44.43,4,6,5.72,False,6,False,4,44.08,6.77,-1.84,-2.68,False,sh688449
20240920,1.9,1,1,17.37,False,9,False,9,1.89,33.68,-0.29,-1.05,False,sh600708
20240924,11.64,0,0,12.8,True,10,True,10,11.54,16.41,0.0,0.0,False,sh600926
20240731,43.63,9,10,-10.98,False,1,False,0,43.29,0.0,-11.86,-11.37,False,sh603019
20250624,14.87,0,1,3.23,True,10,False,9,14.26,3.23,0.0,-1.08,False,sh603848
20250911,80.84,1,3,8.46,False,9,False,7,78.74,12.07,-0.99,-3.3,False,sh688084
20240927,10.07,6,7,-2.28,False,4,False,3,9.95,9.43,-2.35,-4.27,False,sh600138
20250818,216.62,7,7,-5.47,False,3,False,3,216.33,2.97,-3.69,-5.48,False,sh688279
20250626,21.0,0,3,0.48,True,10,False,7,20.25,7.29,0.0,-1.52,False,sh688750
20251107,4.11,3,3,-4.87,False,7,False,7,4.11,1.95,-4.73,-4.87,False,sh601568
20240930,5.36,9,9,-9.32,False,1,False,1,5.25,1.3,-7.91,-10.25,False,sh603300
20240927,11670.05,1,1,1.37,False,9,False,9,11606.11,7.57,-0.75,-1.25,False,sh000150
20260209,49.85,10,8,-4.17,False,0,False,2,49.36,0.74,-5.67,-4.17,False,sh688237
20260324,159.09,0,0,13.14,True,10,True,10,158.89,13.14,0.0,0.0,False,sh688037
20240927,4963.64,0,2,1.46,True,10,False,8,4858.09,9.78,0.0,-0.8,False,sh000819
20240925,3.96,0,0,10.86,True,10,True,10,3.94,23.23,0.0,0.0,False,sh601727
20250625,15.78,0,0,49.05,True,10,True,10,15.74,49.05,0.0,0.0,True,sh605277
20251124,56.13,5,8,14.29,False,5,False,2,53.69,14.29,-6.82,-8.16,False,sh688499
20250630,21.32,0,1,20.68,True,10,False,9,20.38,25.23,0.0,-3.71,True,sh688303
20260113,11.98,0,0,6.59,True,10,True,10,11.94,6.59,0.0,0.0,False,sh688079
20240926,9.49,0,0,7.27,True,10,True,10,9.31,23.59,0.0,0.0,False,sh600338
20240927,9634.05,0,0,4.39,True,10,True,10,9565.81,18.84,0.0,0.0,False,sh000857
20240731,1.84,0,0,2.17,True,10,True,10,1.83,2.72,0.0,0.0,False,sh600871
20240927,4.46,0,0,3.81,True,10,True,10,4.45,11.66,0.0,0.0,False,sh600796
20250626,9.76,0,1,7.27,True,10,False,9,9.6,8.3,0.0,-0.2,False,sh603466
20250702,8.71,9,10,-1.49,False,1,False,0,8.58,0.0,-1.88,-3.44,False,sh603162
20240924,5.1,0,0,107.06,True,10,True,10,4.98,107.06,0.0,0.0,True,sh600292
20240930,13.27,8,9,-6.63,False,2,False,1,13.0,0.0,-7.22,-9.27,False,sh600546
20240930,18.57,9,9,-9.53,False,1,False,1,17.65,3.45,-7.66,-12.33,False,sh600315
20240926,0.98,0,0,7.11,True,10,True,10,0.96,17.89,0.0,0.0,False,sh900929
20250812,28.55,2,3,2.8,False,8,False,7,28.52,3.22,-2.94,-3.5,False,sh688533
20240815,9.73,10,10,-5.34,False,0,False,0,9.72,0.0,-6.05,-6.27,False,sh600995
20240809,22.98,5,4,-1.22,False,5,False,6,22.96,2.31,-2.79,-1.22,False,sh603228
20250711,17.58,1,2,1.48,False,9,False,8,17.53,4.15,-0.37,-0.63,False,sh603153
20250728,22.85,0,3,13.13,True,10,False,7,21.05,18.07,0.0,-5.3,False,sh688678
20240822,16.14,8,8,-1.36,False,2,False,2,16.01,1.73,-5.54,-6.01,False,sh601126
20240924,4.32,0,0,24.31,True,10,True,10,4.19,29.4,0.0,0.0,True,sh600577
20240930,17.09,0,6,1.23,True,10,False,4,16.58,7.9,0.0,-2.75,False,sh603266
20251023,33.39,0,0,7.43,True,10,True,10,32.82,13.45,0.0,0.0,False,sh688636
20250625,19.91,3,9,-1.36,False,7,False,1,19.67,0.9,-0.37,-1.51,False,sh688351
20240926,1.52,0,0,3.95,True,10,True,10,1.48,20.42,0.0,0.0,False,sh600010
20251217,28.09,1,2,4.27,False,9,False,8,27.61,6.27,-0.05,-1.46,False,sh688006
20260126,20.86,6,9,1.05,False,4,False,1,20.74,1.05,-7.01,-8.15,False,sh688655
20240927,13.97,0,0,4.22,True,10,True,10,13.45,21.77,0.0,0.0,False,sh603456
20240927,14.51,0,0,7.44,True,10,True,10,13.98,15.58,0.0,0.0,False,sh603131
20240924,4.96,0,1,6.86,True,10,False,9,4.88,24.62,0.0,-0.2,False,sh600620
20251020,33.99,2,2,16.74,False,8,False,8,33.88,16.74,-1.11,-1.21,False,sh688561
20240924,240.1,0,0,13.45,True,10,True,10,239.8,16.83,0.0,0.0,False,sh000003
20240927,4.6,0,1,1.52,True,10,False,9,4.52,12.82,0.0,-0.22,False,sh600493
20251128,37.27,2,10,-12.13,False,8,False,0,34.57,0.0,-6.16,-12.13,False,sh603657
20250821,15.95,4,10,-4.26,False,6,False,0,15.06,0.0,-1.3,-6.14,False,sh605008
20240927,4.6,0,0,4.13,True,10,True,10,4.56,14.13,0.0,0.0,False,sh603618
20250624,20.98,0,0,3.15,True,10,True,10,20.81,3.24,0.0,0.0,False,sh688381
20251217,43.02,0,1,4.0,True,10,False,9,42.88,4.79,0.0,-0.05,False,sh688248
20250624,19.02,3,3,-0.32,False,7,False,7,18.86,6.73,-1.19,-1.37,False,sh688132
20251124,4.5,0,0,2.89,True,10,True,10,4.45,4.22,0.0,0.0,False,sh603183
20240808,6.98,0,2,-1.0,True,10,False,8,6.9,2.15,0.0,-1.0,False,sh600273
20240813,18.98,8,9,-8.54,False,2,False,1,18.72,0.63,-7.52,-8.54,False,sh603005
20241118,6.07,0,1,5.11,True,10,False,9,5.98,10.21,0.0,-0.33,False,sh603878
20260407,10.53,7,8,-14.62,False,1,False,0,9.64,0.0,-7.18,-15.38,False,sh688098
20260113,49.44,4,6,-2.71,False,6,False,4,47.49,11.25,-3.13,-5.89,False,sh688265
20240828,2.13,10,10,-15.96,False,0,False,0,2.06,0.0,-12.07,-16.9,False,sh600777
20240924,2.85,0,0,7.02,True,10,True,10,2.79,21.07,0.0,0.0,False,sh600959
20250908,16.48,0,3,2.06,True,10,False,7,16.25,2.31,0.0,-0.55,False,sh603353
20240730,4.36,6,10,-1.15,False,4,False,0,4.27,0.0,-1.4,-3.9,False,sh601368
20240927,5.61,0,0,5.17,True,10,True,10,5.54,10.15,0.0,0.0,False,sh600917
20250624,13.44,2,3,2.98,False,8,False,7,13.32,4.69,-1.65,-2.53,False,sh603356
20251107,45.78,5,6,-16.49,False,5,False,4,45.64,1.4,-16.39,-16.49,False,sh688680
20240730,19.0,8,8,-6.9,False,2,False,2,18.62,0.58,-5.98,-6.95,False,sh600895
20251105,25.75,0,0,1.24,True,10,True,10,25.53,9.51,0.0,0.0,False,sh605020
20241028,6.76,1,2,15.08,False,9,False,8,6.7,15.23,-0.23,-2.37,False,sh600215
20251013,27.87,0,5,2.8,True,10,False,5,27.06,2.8,0.0,-2.12,False,sh688450
20251031,13.19,1,2,2.05,False,9,False,8,13.04,2.35,-0.49,-1.21,False,sh688203
20250708,15.75,3,7,2.73,False,7,False,3,15.63,2.73,-1.46,-3.11,False,sh688599
20240926,3.28,0,0,7.93,True,10,True,10,3.2,14.63,0.0,0.0,False,sh600425
20240927,8.59,0,0,22.24,True,10,True,10,8.58,31.43,0.0,0.0,True,sh600696
20250924,6.88,4,4,3.92,False,6,False,6,6.88,3.92,-1.3,-1.74,False,sh600971
20250704,16.77,1,1,2.21,False,9,False,9,16.7,2.21,-0.06,-0.12,False,sh605339
20240927,5.05,0,0,6.53,True,10,True,10,5.02,16.03,0.0,0.0,False,sh601669
20250708,7.32,0,0,8.2,True,10,True,10,7.28,24.04,0.0,0.0,False,sh601512
20250630,12.72,2,3,7.23,False,8,False,7,12.51,7.23,-0.96,-2.28,False,sh688179
20251124,45.13,4,4,8.64,False,6,False,6,44.83,8.64,-3.25,-1.88,False,sh688379
20240930,14.85,5,9,-2.56,False,5,False,1,14.3,5.32,-6.18,-11.18,False,sh603729
20240813,40.58,10,10,-7.99,False,0,False,0,40.18,0.0,-7.71,-7.99,False,sh600038
20240930,32.39,7,9,-11.42,False,3,False,1,30.62,5.96,-11.23,-16.09,False,sh600845
20250818,11.06,6,10,-4.25,False,4,False,0,10.98,0.0,-1.06,-4.25,False,sh688184
20240927,1992.75,0,0,8.01,True,10,True,10,1894.23,26.74,0.0,0.0,False,sh000863
20240924,2.63,0,0,30.04,True,10,True,10,2.52,54.75,0.0,0.0,True,sh600705
20250624,9.65,0,1,2.07,True,10,False,9,9.57,2.38,0.0,-0.52,False,sh603135
20240930,11.71,9,9,-5.64,False,1,False,1,11.66,4.18,-6.6,-8.37,False,sh603767
20251203,13.76,0,0,9.52,True,10,True,10,13.65,46.44,0.0,0.0,False,sh603386
